RegionID,RegionName,StateName,Date,Value
394587.0,Farmington,MO,2023-05-31,242.0
394411.0,Branson,MO,2023-05-31,484.0
395204.0,Warrensburg,MO,2023-05-31,131.0
394604.0,Fort Leonard Wood,MO,2023-05-31,352.0
394993.0,Poplar Bluff,MO,2023-05-31,288.0
395037.0,Rolla,MO,2023-05-31,152.0
395081.0,Sedalia,MO,2023-05-31,308.0
395219.0,West Plains,MO,2023-05-31,338.0
394663.0,Hannibal,MO,2023-05-31,121.0
395099.0,Sikeston,MO,2023-05-31,290.0
394781.0,Lebanon,MO,2023-05-31,203.0
394751.0,Kirksville,MO,2023-05-31,118.0
394740.0,Kennett,MO,2023-05-31,94.0
394854.0,Mexico,MO,2023-05-31,96.0
394869.0,Moberly,MO,2023-05-31,141.0
394831.0,Marshall,MO,2023-05-31,113.0
394837.0,Maryville,MO,2023-05-31,54.0
394458.0,Charlotte,NC,2023-05-31,7918.0
395012.0,Raleigh,NC,2023-05-31,2720.0
394648.0,Greensboro,NC,2023-05-31,1652.0
395235.0,Winston,NC,2023-05-31,1693.0
394549.0,Durham,NC,2023-05-31,1314.0
394589.0,Fayetteville,NC,2023-05-31,1226.0
394338.0,Asheville,NC,2023-05-31,2564.0
394679.0,Hickory,NC,2023-05-31,1512.0
395229.0,Wilmington,NC,2023-05-31,921.0
394716.0,Jacksonville,NC,2023-05-31,704.0
394651.0,Greenville,NC,2023-05-31,240.0
394428.0,Burlington,NC,2023-05-31,378.0
395036.0,Rocky Mount,NC,2023-05-31,276.0
394905.0,New Bern,NC,2023-05-31,317.0
394810.0,Lumberton,NC,2023-05-31,151.0
394635.0,Goldsboro,NC,2023-05-31,181.0
395090.0,Shelby,NC,2023-05-31,332.0
753912.0,Pinehurst,NC,2023-05-31,437.0
395231.0,Wilson,NC,2023-05-31,134.0
394884.0,Mount Airy,NC,2023-05-31,134.0
394877.0,Morehead City,NC,2023-05-31,334.0
395027.0,Roanoke Rapids,NC,2023-05-31,173.0
394922.0,North Wilkesboro,NC,2023-05-31,150.0
394600.0,Forest City,NC,2023-05-31,332.0
395063.0,Sanford,NC,2023-05-31,116.0
394309.0,Albemarle,NC,2023-05-31,226.0
753877.0,Cullowhee,NC,2023-05-31,409.0
394750.0,Kinston,NC,2023-05-31,112.0
394402.0,Boone,NC,2023-05-31,680.0
394562.0,Elizabeth City,NC,2023-05-31,151.0
395208.0,Washington,NC,2023-05-31,100.0
753904.0,Marion,NC,2023-05-31,246.0
395034.0,Rockingham,NC,2023-05-31,76.0
394677.0,Henderson,NC,2023-05-31,136.0
394745.0,Kill Devil Hills,NC,2023-05-31,349.0
394777.0,Laurinburg,NC,2023-05-31,55.0
394414.0,Brevard,NC,2023-05-31,277.0
394998.0,Portland,OR,2023-05-31,5757.0
395048.0,Salem,OR,2023-05-31,914.0
394576.0,Eugene,OR,2023-05-31,804.0
394848.0,Medford,OR,2023-05-31,764.0
394380.0,Bend,OR,2023-05-31,929.0
394307.0,Albany,OR,2023-05-31,308.0
395039.0,Roseburg,OR,2023-05-31,423.0
394505.0,Corvallis,OR,2023-05-31,146.0
753887.0,Hermiston,OR,2023-05-31,265.0
394641.0,Grants Pass,OR,2023-05-31,396.0
394752.0,Klamath Falls,OR,2023-05-31,351.0
394496.0,Coos Bay,OR,2023-05-31,289.0
394940.0,Ontario,OR,2023-05-31,245.0
753905.0,Newport,OR,2023-05-31,355.0
394341.0,Astoria,OR,2023-05-31,206.0
753923.0,The Dalles,OR,2023-05-31,110.0
394758.0,La Grande,OR,2023-05-31,119.0
395004.0,Prineville,OR,2023-05-31,151.0
394687.0,Hood River,OR,2023-05-31,60.0
394418.0,Brookings,OR,2023-05-31,147.0
394466.0,Cincinnati,OH,2023-05-31,3797.0
394492.0,Columbus,OH,2023-05-31,3547.0
394475.0,Cleveland,OH,2023-05-31,4663.0
845158.0,Dayton,OH,2023-05-31,1606.0
394304.0,Akron,OH,2023-05-31,1427.0
395160.0,Toledo,OH,2023-05-31,1264.0
395245.0,Youngstown,OH,2023-05-31,1087.0
394439.0,Canton,OH,2023-05-31,761.0
394697.0,Huntington,OH,2023-05-31,753.0
395221.0,Wheeling,OH,2023-05-31,344.0
395117.0,Springfield,OH,2023-05-31,224.0
394824.0,Mansfield,OH,2023-05-31,186.0
395217.0,Weirton,OH,2023-05-31,433.0
395237.0,Wooster,OH,2023-05-31,177.0
394794.0,Lima,OH,2023-05-31,215.0
753915.0,Salem,OH,2023-05-31,198.0
394340.0,Ashtabula,OH,2023-05-31,221.0
394911.0,New Philadelphia,OH,2023-05-31,185.0
395248.0,Zanesville,OH,2023-05-31,186.0
394465.0,Chillicothe,OH,2023-05-31,106.0
395062.0,Sandusky,OH,2023-05-31,166.0
394593.0,Findlay,OH,2023-05-31,199.0
394999.0,Portsmouth,OH,2023-05-31,213.0
394827.0,Marion,OH,2023-05-31,111.0
394343.0,Athens,OH,2023-05-31,142.0
394889.0,Mount Vernon,OH,2023-05-31,160.0
753903.0,Marietta,OH,2023-05-31,214.0
394618.0,Fremont,OH,2023-05-31,70.0
394923.0,Norwalk,OH,2023-05-31,88.0
395157.0,Tiffin,OH,2023-05-31,111.0
394989.0,Point Pleasant,OH,2023-05-31,95.0
394339.0,Ashland,OH,2023-05-31,86.0
394652.0,Greenville,OH,2023-05-31,126.0
395097.0,Sidney,OH,2023-05-31,78.0
